yyyy-mm-dd hh:mm:ss,temp_C,HR,pres_mbar,rain_mm/h,solarRad_W/m2,windSpeed_m/s,windGust_m/s
18-01-2017 09:00,4.6,46,1013.2,0,45,25.5,43.6
18-01-2017 10:00,5.3,45,1014.2,0,175,26.8,43.9
18-01-2017 11:00,6.2,42,1013.5,0,307,24.6,44.3
18-01-2017 12:00,7,40,1013,0,404,22.1,41.4
18-01-2017 13:00,7.5,39,1012.4,0,409,19.2,37.8
18-01-2017 14:00,8,38,1011.7,0,442,15.5,33.1
18-01-2017 15:00,8.3,37,1011.5,0,377,12.7,29.5
18-01-2017 16:00,8.3,36,1011.3,0,263,13.5,27
18-01-2017 17:00,7.9,37,1011.6,0,120,15.5,27.4
18-01-2017 18:00,7,45,1011.8,0,13,14.6,25.9
18-01-2017 19:00,6.2,48,1012,0,0,15.6,25.9
18-01-2017 20:00,5.7,51,1012,0,0,16.1,26.6
18-01-2017 21:00,5.3,53,1012.1,0,0,16.3,27
18-01-2017 22:00,5,55,1012.8,0,0,15.4,27.4
18-01-2017 23:00,4.6,57,1012.7,0,0,15.6,27.7
19-01-2017 00:00,4.3,59,1012.8,0,0,15.2,27
19-01-2017 01:00,3.9,61,1012.6,0,0,14.6,26.6
19-01-2017 02:00,3.5,62,1012.5,0,0,15.1,27
19-01-2017 03:00,3.2,62,1012.6,0,0,15.8,27.7
19-01-2017 04:00,2.9,63,1012.5,0,0,15.5,27.4
19-01-2017 05:00,2.7,63,1012,0,0,15.3,26.6
19-01-2017 06:00,2.6,63,1012.3,0,0,16.2,26.6
19-01-2017 07:00,2.4,63,1012.3,0,0,16.4,28.1
19-01-2017 08:00,2.3,63,1012.7,0,0,15.1,27.4
19-01-2017 09:00,2.8,62,1012.9,0,48,14.8,25.9
19-01-2017 10:00,4.3,56,1013.8,0,183,13.9,25.2
19-01-2017 11:00,6,52,1013.6,0,322,12.7,23.8
19-01-2017 12:00,7.6,47,1013.1,0,421,11.9,22
19-01-2017 13:00,8.9,41,1012.7,0,468,12.3,21.6
19-01-2017 14:00,9.5,38,1011.8,0,455,13,25.6
19-01-2017 15:00,9.8,38,1011.2,0,384,16,28.1
19-01-2017 16:00,9.6,39,1011.2,0,266,18.1,28.8
19-01-2017 17:00,9,44,1011.1,0,122,16.6,28.4
19-01-2017 18:00,7.9,53,1011.1,0,14,15,25.2
19-01-2017 19:00,6.9,60,1011,0,0,14.3,24.8
19-01-2017 20:00,6.2,64,1011.1,0,0,13.8,23.8
19-01-2017 21:00,5.7,68,1011.6,0,0,14.1,23.8
19-01-2017 22:00,5.3,72,1011.6,0,0,14,24.1
19-01-2017 23:00,5.2,73,1011.3,0,0,14.1,24.1
20-01-2017 00:00,5.1,74,1011,0,0,13.7,24.1
20-01-2017 01:00,5,76,1010.4,0,0,13.4,24.5
20-01-2017 02:00,4.9,78,1010.1,0,0,13.9,24.5
20-01-2017 03:00,4.8,79,1010.1,0,0,13.7,24.5
20-01-2017 04:00,4.7,79,1010.1,0,0,13.7,24.1
20-01-2017 05:00,4.5,80,1009.7,0,0,13,23
20-01-2017 06:00,4.2,82,1009.3,0,0,13,22
20-01-2017 07:00,4.4,83,1009.4,0,0,13,23.4
20-01-2017 08:00,4.2,83,1009.5,0,0,13,21.2
20-01-2017 09:00,4.6,83,1010,0,45,11.4,21.2
20-01-2017 10:00,6.2,73,1010.9,0,170,10.6,19.8
20-01-2017 11:00,7.6,63,1010.9,0,298,9.3,19.8
20-01-2017 12:00,8.9,55,1010.7,0,377,8.2,19.4
20-01-2017 13:00,9.9,50,1009.7,0,435,8.3,18
20-01-2017 14:00,10.6,46,1008.9,0,424,9.1,18
20-01-2017 15:00,10.9,45,1009,0,350,9.7,18.4
20-01-2017 16:00,10.8,45,1008.7,0,258,10.8,18.7
20-01-2017 17:00,10.3,51,1009.1,0,120,9.8,18.7
20-01-2017 18:00,9.4,59,1009.5,0,13,10.5,17.3
20-01-2017 19:00,9,64,1010.2,0,0,10.4,18.4
20-01-2017 20:00,8.7,66,1010.5,0,0,10,17.6
20-01-2017 21:00,8.3,68,1010.7,0,0,9.6,17.3
20-01-2017 22:00,7.7,72,1011.1,0,0,9.1,16.9
20-01-2017 23:00,7.2,75,1011.1,0,0,9.2,17.3
21-01-2017 00:00,6.9,77,1011.2,0,0,10.2,18.4
21-01-2017 01:00,6.5,80,1010.9,0,0,11.1,20.2
21-01-2017 02:00,6.2,81,1010.7,0,0,11.4,20.9
21-01-2017 03:00,5.8,83,1010.9,0,0,11.6,20.9
21-01-2017 04:00,5.5,84,1010.8,0,0,10.9,20.2
21-01-2017 05:00,5.2,86,1010.7,0,0,10.6,19.4
21-01-2017 06:00,5,87,1010.9,0,0,10.5,18
21-01-2017 07:00,5.1,87,1011.4,0,0,10.2,17.6
21-01-2017 08:00,4.9,88,1011.8,0,0,9.7,18
21-01-2017 09:00,5.6,85,1012.3,0,44,9.4,17.6
21-01-2017 10:00,7.8,75,1013.3,0,169,8.9,17.3
21-01-2017 11:00,9.8,66,1013.5,0,296,9.2,17.3
21-01-2017 12:00,11.3,60,1013.2,0,390,10.1,18.7
21-01-2017 13:00,12.4,55,1012.3,0,437,10.9,19.1
21-01-2017 14:00,13,52,1011.6,0,427,12,18.7
21-01-2017 15:00,13.2,51,1011.5,0,359,14.7,21.6
21-01-2017 16:00,13.1,52,1011.5,0,245,16.4,25.6
21-01-2017 17:00,12.3,59,1011.8,0,115,15,26.6
21-01-2017 18:00,11,67,1012.2,0,14,14.3,24.8
21-01-2017 19:00,10.3,71,1012.7,0,0,14,23.4
21-01-2017 20:00,9.5,75,1013.2,0,0,13.1,22.3
21-01-2017 21:00,9,78,1013.3,0,0,13.3,21.2
21-01-2017 22:00,8.7,79,1013.9,0,0,12.8,21.6
21-01-2017 23:00,8.5,80,1014.1,0,0,14,22
22-01-2017 00:00,8.5,81,1013.6,0,0,14.8,22.7
22-01-2017 01:00,8.3,82,1013.3,0,0,15.6,23
22-01-2017 02:00,8.2,83,1012.9,0,0,16.1,23.4
22-01-2017 03:00,8,83,1012.7,0,0,15.2,23
22-01-2017 04:00,7.8,84,1012.8,0,0,14.2,22.3
22-01-2017 05:00,7.4,86,1012.6,0,0,14.2,22
22-01-2017 06:00,7.3,86,1012.6,0,0,14.5,24.1
22-01-2017 07:00,7.3,87,1012.7,0,0,14.1,24.5
22-01-2017 08:00,7.1,88,1013.2,0,0,14,22.3
22-01-2017 09:00,7.8,87,1013.6,0,40,13.7,21.6
22-01-2017 10:00,10.3,80,1014.3,0,131,12.8,22
22-01-2017 11:00,11.8,70,1014.4,0,237,15.7,25.2
22-01-2017 12:00,12.4,64,1013.7,0,200,18.8,28.4
22-01-2017 13:00,13,59,1013.1,0,322,20.2,31.3
22-01-2017 14:00,13.2,56,1012,0,278,21,32.8
22-01-2017 15:00,13.2,55,1011.9,0,235,21.9,34.2
22-01-2017 16:00,12.9,57,1011.8,0,154,21.7,34.6
22-01-2017 17:00,12.2,62,1011.8,0,94,20.2,34.2
22-01-2017 18:00,11,69,1012.3,0,14,20,32.4
22-01-2017 19:00,10.4,72,1012.4,0,0,20.2,32.8
22-01-2017 20:00,9.9,74,1013,0,0,20.6,32.4
22-01-2017 21:00,9.4,76,1013,0,0,20.1,32
22-01-2017 22:00,9.1,77,1013.2,0,0,20.7,31.3
22-01-2017 23:00,8.9,77,1013.7,0,0,21.1,31.7
23-01-2017 00:00,8.6,78,1013.1,0,0,21.8,32.4
23-01-2017 01:00,8.4,78,1013.3,0,0,22.5,33.1
23-01-2017 02:00,8.2,79,1012.8,0,0,22.4,33.5
23-01-2017 03:00,8.1,80,1012.8,0,0,22.4,33.8
23-01-2017 04:00,8,81,1012.9,0,0,22,34.2
23-01-2017 05:00,7.9,83,1013.1,0,0,22,34.6
23-01-2017 06:00,7.7,84,1013.1,0,0,21.3,34.6
23-01-2017 07:00,7.6,82,1013.6,0,0,20.5,33.5
23-01-2017 08:00,7.4,82,1014.1,0,0,19.8,32
23-01-2017 09:00,8,80,1014.5,0,49,19.9,32
23-01-2017 10:00,9.2,71,1015.3,0,181,17.3,31.3
23-01-2017 11:00,10.5,62,1015.7,0,319,16.8,31.7
23-01-2017 12:00,11.7,55,1015.4,0,420,15.5,30.6
23-01-2017 13:00,12.7,50,1015,0,467,16.8,29.9
23-01-2017 14:00,13.4,47,1014.5,0,452,19.4,33.1
23-01-2017 15:00,13.6,45,1014.3,0,386,21.1,35.3
23-01-2017 16:00,13.4,46,1014.6,0,271,20.8,35.3
23-01-2017 17:00,12.5,53,1015,0,131,19.1,33.5
23-01-2017 18:00,11.1,60,1015.5,0,18,18.8,29.2
23-01-2017 19:00,10.3,63,1015.8,0,0,18.9,31
23-01-2017 20:00,9.6,67,1016.4,0,0,18.8,30.6
23-01-2017 21:00,9.1,70,1017,0,0,18.1,29.9
23-01-2017 22:00,8.7,73,1017.2,0,0,15.1,28.8
23-01-2017 23:00,8.3,76,1017.4,0,0,14.4,27.4
24-01-2017 00:00,8,78,1017.4,0,0,13.3,25.6
24-01-2017 01:00,7.8,79,1017,0,0,12.3,23.4
24-01-2017 02:00,7.5,81,1016.7,0,0,11.6,21.2
24-01-2017 03:00,7.2,83,1016.8,0,0,11.6,19.8
24-01-2017 04:00,7,84,1017.3,0,0,12,19.4
24-01-2017 05:00,6.6,85,1017,0,0,11.5,19.4
24-01-2017 06:00,6.2,87,1017.2,0,0,11.9,18.7
24-01-2017 07:00,5.8,89,1017.4,0,0,11.5,21.2
24-01-2017 08:00,5.5,91,1018,0,0,11.9,19.8
24-01-2017 09:00,6.4,91,1018.3,0,49,11.6,19.4
24-01-2017 10:00,9.3,82,1019,0,181,8,19.1
24-01-2017 11:00,10.9,72,1019.5,0,315,7,18.7
24-01-2017 12:00,12.1,61,1019.1,0,422,5.4,17.6
24-01-2017 13:00,12.9,55,1018.5,0,469,5.4,14.8
24-01-2017 14:00,13.4,52,1017.9,0,458,7.7,13.3
24-01-2017 15:00,13.6,52,1017.5,0,390,10,15.5
24-01-2017 16:00,13.5,52,1017.4,0,274,10.7,16.2
24-01-2017 17:00,12.9,59,1017.4,0,132,8.7,15.8
24-01-2017 18:00,11.8,66,1017.4,0,19,8.5,12.6
24-01-2017 19:00,10.7,72,1017.9,0,0,8.9,15.5
24-01-2017 20:00,9.7,78,1018,0,0,9.2,15.1
24-01-2017 21:00,8.7,83,1018.1,0,0,8.7,14.8
24-01-2017 22:00,7.6,88,1018.1,0,0,6.1,13.3
24-01-2017 23:00,7.3,88,1018,0,0,5.2,11.2
25-01-2017 00:00,7.9,87,1017.7,0,0,4.8,9.4
25-01-2017 01:00,8.8,86,1017.2,0,0,3.5,7.9
25-01-2017 02:00,8.6,88,1016.3,0,0,1.8,7.2
25-01-2017 03:00,8.2,90,1016,0,0,1.6,6.1
25-01-2017 04:00,6.9,95,1015.6,0,0,1.8,6.5
25-01-2017 05:00,6.1,96,1015.3,0,0,1.1,7.2
25-01-2017 06:00,4.2,98,1015.4,0,0,3,9.4
25-01-2017 07:00,4,98,1015.2,0,0,6.4,12.2
25-01-2017 08:00,4.7,96,1015.2,0,0,8.9,15.5
25-01-2017 09:00,6.2,95,1015.4,0,16,10.3,18.4
25-01-2017 10:00,8.3,90,1015.9,0,40,11,19.8
25-01-2017 11:00,10.5,81,1015.8,0,66,13,21.6
25-01-2017 12:00,12.1,73,1014.9,0,184,16,24.8
25-01-2017 13:00,12.9,67,1014,0,182,18,27.7
25-01-2017 14:00,13.2,65,1012.8,0,188,19.4,29.2
25-01-2017 15:00,13.3,63,1012.2,0,180,19.8,30.2
25-01-2017 16:00,13.1,63,1011.6,0,93,20.2,30.2
25-01-2017 17:00,12.6,67,1011.7,0,42,18.2,29.5
25-01-2017 18:00,12.1,69,1011.4,0,1,17.8,27.4
25-01-2017 19:00,11.8,74,1011.1,0,0,18.2,28.4
25-01-2017 20:00,11.8,75,1010.8,0,0,18.4,28.8
25-01-2017 21:00,11.7,76,1010.5,0,0,18.3,29.2
25-01-2017 22:00,11.8,76,1010.1,0,0,18.7,28.8
25-01-2017 23:00,11.7,78,1009.4,0,0,19.5,29.5
26-01-2017 00:00,11.5,79,1008.9,0,0,20.9,29.9
26-01-2017 01:00,11.4,80,1008.1,0,0,22.3,31.7
26-01-2017 02:00,11.5,80,1006.9,0,0,23.4,34.2
26-01-2017 03:00,11.8,80,1006.3,0,0,25.2,35.6
26-01-2017 04:00,11.8,82,1005.5,0,0,25.2,38.2
26-01-2017 05:00,11.9,81,1005,0,0,25.2,40
26-01-2017 06:00,12.1,80,1004.3,0.3,0,26.8,41.4
26-01-2017 07:00,12.3,85,1003.7,0.7,0,27.6,43.9
26-01-2017 08:00,12.2,89,1003.3,1.1,0,28.5,45.7
26-01-2017 09:00,12,92,1003,1.3,0,28.5,47.5
26-01-2017 10:00,12.2,92,1002.7,1.8,0,25.3,46.8
26-01-2017 11:00,12.3,91,1002.6,2.3,0,26.4,43.6
26-01-2017 12:00,12.3,91,1001.8,2.8,0,26.7,39.6
26-01-2017 13:00,12.2,90,1000.7,2.5,0,22.8,37.4
26-01-2017 14:00,11.7,89,999.3,1.7,4,17.3,37.1
26-01-2017 15:00,11.8,86,998.9,0.6,14,12.7,33.8
26-01-2017 16:00,12.3,85,998.8,0,54,13.9,26.6
26-01-2017 17:00,12.1,84,998.9,0.1,40,15,24.8
26-01-2017 18:00,11.8,86,998.8,0.1,10,15.4,24.1
26-01-2017 19:00,11.4,89,999.3,0.5,0,17,30.6
26-01-2017 20:00,11.6,88,999.4,0,0,18.5,31.7
26-01-2017 21:00,11.7,85,999.4,0,0,19.1,32.8
26-01-2017 22:00,11.5,82,1000,0,0,17.6,32.4
26-01-2017 23:00,11.3,82,999.9,0,0,19.4,36
27-01-2017 00:00,11.4,82,999.6,0.6,0,20.9,40
27-01-2017 01:00,10.8,85,999.5,1.7,0,25.5,46.4
27-01-2017 02:00,10.4,88,999.4,1,0,31.8,54
27-01-2017 03:00,10.7,85,999.5,0,0,27,52.2
27-01-2017 04:00,10.2,84,999.5,1.2,0,27.7,52.9
27-01-2017 05:00,10.1,85,1000.1,0.2,0,27.2,55.4
27-01-2017 06:00,10,82,1000.7,0.6,0,28.9,56.2
27-01-2017 07:00,10,80,1001.5,0,0,28.6,49.3
27-01-2017 08:00,9.6,81,1002.2,0.4,0,31.9,55.8
27-01-2017 09:00,10.2,81,1003,0,29,32.2,58.3
27-01-2017 10:00,11.2,78,1003.8,0,136,32.4,61.6
27-01-2017 11:00,11.5,73,1005.1,1,246,34.3,64.4
27-01-2017 12:00,12.1,73,1005.6,0,326,35,65.9
27-01-2017 13:00,12.4,72,1006.3,0,369,35.4,66.6
27-01-2017 14:00,12.6,70,1006.6,0,278,35.2,66.6
27-01-2017 15:00,12.6,68,1007.7,0,297,33.7,65.2
27-01-2017 16:00,12.3,67,1008.8,0.1,208,31.9,60.5
27-01-2017 17:00,12,67,1010,0,106,29.5,56.2
27-01-2017 18:00,11.5,67,1010.7,0,19,26.7,47.2
27-01-2017 19:00,11.2,70,1011.8,0,0,23.7,42.1
27-01-2017 20:00,10.9,72,1012.1,0,0,21.3,37.4
27-01-2017 21:00,10.7,73,1012.9,0,0,20.6,33.8
27-01-2017 22:00,10.6,74,1013.7,0,0,17.7,32
27-01-2017 23:00,10.6,73,1014,0,0,16.4,29.5
28-01-2017 00:00,10.8,72,1014.4,0,0,16.9,28.1
28-01-2017 01:00,10.9,73,1014.7,0,0,16.2,24.8
28-01-2017 02:00,11,73,1014.3,0,0,14.6,23.4
28-01-2017 03:00,11,74,1014.5,0,0,13.6,21.2
28-01-2017 04:00,10.9,76,1014.8,0,0,12.8,20.5
28-01-2017 05:00,10.7,77,1015.1,0,0,12.5,20.5
28-01-2017 06:00,10.5,79,1015.1,0,0,11.8,20.2
28-01-2017 07:00,10.3,77,1015.9,0,0,11.3,18.4
28-01-2017 08:00,10.4,78,1016.2,0,0,10.5,16.9
28-01-2017 09:00,11,79,1016.8,0,26,9.7,15.5
28-01-2017 10:00,13.1,74,1017.9,0,98,9.4,15.5
28-01-2017 11:00,14.4,66,1018.3,0,205,11,16.6
28-01-2017 12:00,14.8,64,1017.9,0,207,12.4,21.6
28-01-2017 13:00,15,64,1017.1,0,184,14.5,23.8
28-01-2017 14:00,14.8,67,1016.9,0,151,16.2,25.6
28-01-2017 15:00,14.7,68,1017,0,116,16.7,25.6
28-01-2017 16:00,14.4,71,1017.1,0,82,15.6,24.1
28-01-2017 17:00,13.9,75,1017.2,0,36,14.8,20.9
28-01-2017 18:00,13.2,77,1017.1,0,6,13.7,17.6
28-01-2017 19:00,12.5,83,1017.3,0,0,13.5,21.6
28-01-2017 20:00,12.3,84,1017.4,0,0,12.7,20.9
28-01-2017 21:00,12.1,86,1017.5,0,0,12,20.9
28-01-2017 22:00,12.1,86,1017.4,0,0,15.7,20.5
28-01-2017 23:00,12.2,87,1017.4,0,0,17.7,20.2
29-01-2017 00:00,12.3,87,1017.4,0,0,18.8,22
29-01-2017 01:00,12.4,87,1016.9,0,0,19.1,23.8
29-01-2017 02:00,12.5,86,1016.7,0,0,18.1,24.1
29-01-2017 03:00,12.5,87,1016.7,0.8,0,16.5,25.2
29-01-2017 04:00,12.4,88,1016.6,0.6,0,14.8,25.2
29-01-2017 05:00,12.3,89,1016.5,0.3,0,14.1,24.5
29-01-2017 06:00,12.2,90,1016.5,0.8,0,14.6,23.8
29-01-2017 07:00,12.4,90,1016.7,0.6,0,15.3,24.5
29-01-2017 08:00,12.4,90,1016.7,0.3,0,16.7,25.2
29-01-2017 09:00,12.9,89,1017.1,0.4,18,17.6,27.7
29-01-2017 10:00,13.9,86,1017.8,0,72,18.1,29.9
29-01-2017 11:00,14.6,82,1017.9,0,75,20.7,31.7
29-01-2017 12:00,14.9,79,1017.7,0,91,21.4,33.5
29-01-2017 13:00,15,79,1017,0,109,22.3,35.3
29-01-2017 14:00,15,79,1016.6,0,90,21.7,36.4
29-01-2017 15:00,15,80,1016.2,0,89,20.4,36.4
29-01-2017 16:00,14.7,83,1016.2,0,44,18.7,32.8
29-01-2017 17:00,14.4,85,1016.7,0,28,16.9,29.9
29-01-2017 18:00,14,87,1017.4,0,10,15.8,29.2
29-01-2017 19:00,13.8,88,1017.7,0,0,14.8,24.8
29-01-2017 20:00,13.7,89,1018,0,0,13.8,22.7
29-01-2017 21:00,13.3,91,1017.8,0,0,12.8,21.2
29-01-2017 22:00,13.1,92,1018.3,0,0,12.8,19.8
29-01-2017 23:00,12.9,93,1017.9,0,0,12.8,18.7
30-01-2017 00:00,12.9,94,1017.7,0,0,13.4,18.7
30-01-2017 01:00,12.7,94,1017.4,0,0,13.4,19.1
30-01-2017 02:00,12.6,95,1016.9,0,0,13.2,19.1
30-01-2017 03:00,12.6,94,1016.2,0,0,12.3,19.1
30-01-2017 04:00,12.5,95,1015.8,0,0,11.4,19.1
30-01-2017 05:00,12.4,95,1015.5,0,0,10.1,18.7
30-01-2017 06:00,12.4,95,1015.2,0,0,9.7,18
30-01-2017 07:00,12.1,95,1015.3,0,0,10.8,15.8
30-01-2017 08:00,12.1,95,1015.3,0,0,12.2,17.6
30-01-2017 09:00,12.5,94,1015,0,22,15.9,22.3
30-01-2017 10:00,12.9,93,1015.3,0,71,18.4,30.2
30-01-2017 11:00,13.5,89,1014.9,0.1,181,20.9,36.4
30-01-2017 12:00,14,85,1014.2,0,144,23.1,38.2
30-01-2017 13:00,14.4,77,1013.2,0,252,24.7,40.3
30-01-2017 14:00,14.3,74,1012.2,0,191,25.3,40.7
30-01-2017 15:00,14.2,74,1011.3,0,136,26,40.7
30-01-2017 16:00,13.9,75,1010.8,0,135,23.9,40.7
30-01-2017 17:00,13.5,78,1010.7,0,74,21.3,38.9
30-01-2017 18:00,12.9,80,1010.5,0,13,19.4,34.9
30-01-2017 19:00,12.7,79,1010,0,0,19.2,31
30-01-2017 20:00,12.5,79,1009.5,0,0,20.2,31.3
30-01-2017 21:00,12.3,81,1008.5,0,0,20.7,32
30-01-2017 22:00,12.1,81,1008.4,0,0,19.9,33.8
30-01-2017 23:00,12.1,82,1007.8,0,0,20.3,34.9
31-01-2017 00:00,11.9,84,1007.3,0,0,20.4,36.4
31-01-2017 01:00,11.8,86,1006.7,0,0,22,37.4
31-01-2017 02:00,11.8,86,1006.3,0,0,22,38.2
31-01-2017 03:00,11.8,87,1005.3,0,0,23,38.5
31-01-2017 04:00,12,86,1005,0.4,0,23.3,38.9
31-01-2017 05:00,12.1,86,1004.3,0.7,0,23.6,39.6
31-01-2017 06:00,12.2,86,1004.2,0.9,0,23.6,40.7
31-01-2017 07:00,11.9,89,1004.2,0.8,0,24,39.2
31-01-2017 08:00,11.7,92,1004.1,0.9,0,24.5,39.2
31-01-2017 09:00,11.8,92,1004.5,0.9,0,24.8,39.6
31-01-2017 10:00,12,92,1004.9,0.9,0,22.8,39.2
31-01-2017 11:00,12.5,91,1005.1,1.1,10,19.6,38.9
31-01-2017 12:00,12.6,92,1004.8,1.4,1,13.7,33.8
31-01-2017 13:00,12.9,91,1004.5,1.3,11,7.9,27.7
31-01-2017 14:00,12.8,92,1004,0.7,9,2.4,26.3
31-01-2017 15:00,13.1,91,1004,0.3,12,3.1,18
31-01-2017 16:00,13.2,92,1004.2,0.2,37,4,15.8
31-01-2017 17:00,13.2,91,1004.8,0,34,3.8,17.3
31-01-2017 18:00,12.8,91,1005.2,0.2,14,3.4,15.8
31-01-2017 19:00,12.1,95,1006,0,0,2.7,10.4
31-01-2017 20:00,12.4,93,1006.6,0,0,7.6,11.5
31-01-2017 21:00,11.6,95,1006.9,0.2,0,12.6,17.3
31-01-2017 22:00,11.7,94,1007.5,0,0,13.4,19.1
31-01-2017 23:00,11.8,93,1007.2,0,0,10.7,18
01-02-2017 00:00,11.4,94,1007.9,0,0,11.7,17.3
01-02-2017 01:00,10.8,95,1008.8,0,0,13.6,17.6
01-02-2017 02:00,10.7,94,1007.9,0,0,11.5,23.4
01-02-2017 03:00,10.9,93,1008.7,0,0,12.8,24.5
01-02-2017 04:00,10.9,93,1008.9,0,0,10.7,21.6
01-02-2017 05:00,10.7,93,1008.8,0,0,9.9,18
01-02-2017 06:00,10.5,93,1009.4,0,0,9.2,17.6
01-02-2017 07:00,10.9,91,1010,0,0,9,14.8
01-02-2017 08:00,10.8,90,1010.4,0,0,9.1,14.4
01-02-2017 09:00,11.5,89,1011.2,0,19,10.1,15.8
01-02-2017 10:00,13,80,1011.3,0,53,15.5,19.8
01-02-2017 11:00,13.6,74,1011.7,0,122,18.1,28.1
01-02-2017 12:00,14,69,1011.2,0,171,19.9,32.4
01-02-2017 13:00,14.2,68,1010.3,0,192,22.2,34.9
01-02-2017 14:00,14.2,67,1009.3,0,173,24.6,37.1
01-02-2017 15:00,14.2,67,1009.5,0,102,26.3,38.5
01-02-2017 16:00,14,68,1009.4,0,56,24.7,39.6
01-02-2017 17:00,13.5,73,1009.1,0.1,11,23.6,39.2
01-02-2017 18:00,13.1,77,1009.2,0.4,0,23.3,38.9
01-02-2017 19:00,13.3,75,1008.7,0.3,0,25,40
01-02-2017 20:00,13.3,76,1008.3,0.2,0,25.7,41.4
01-02-2017 21:00,13.5,77,1007.7,0.2,0,26.8,43.2
01-02-2017 22:00,13.6,80,1007.4,0.2,0,32,48.6
01-02-2017 23:00,13.8,82,1006.7,0.3,0,34.7,52.2
02-02-2017 00:00,14,84,1006,0.5,0,35.4,54
02-02-2017 01:00,13.9,87,1005.6,0.8,0,35.4,55.4
02-02-2017 02:00,13.8,91,1005.1,1.3,0,34.4,55.8
02-02-2017 03:00,13.9,94,1004.9,0.6,0,33.5,50.8
02-02-2017 04:00,14.2,92,1004.4,0,0,33.4,50
02-02-2017 05:00,14.2,90,1004.3,0.2,0,31.4,48.6
02-02-2017 06:00,14.2,89,1004.6,0.2,0,31.6,51.5
02-02-2017 07:00,14.1,90,1004.8,0.3,0,30.8,52.9
02-02-2017 08:00,14.1,87,1006,0,0,33.1,53.3
02-02-2017 09:00,14.3,79,1006.9,0,48,29.7,54
02-02-2017 10:00,14.6,75,1007.4,0,116,22.7,49
02-02-2017 11:00,14.9,72,1008.2,0,97,25.3,48.6
02-02-2017 12:00,15,70,1008.4,0,232,25.9,49.3
02-02-2017 13:00,15.1,68,1008.6,0,246,26.3,46.8
02-02-2017 14:00,15,65,1008.6,0,267,26,45
02-02-2017 15:00,14.7,67,1009.1,0,184,23.6,41
02-02-2017 16:00,14.6,67,1009.7,0,158,19.5,35.3
02-02-2017 17:00,14.2,71,1010.1,0,87,16.8,31.3
02-02-2017 18:00,13.5,74,1010.7,0,19,16.4,26.6
02-02-2017 19:00,12.9,81,1010.9,0,0,15.8,25.9
02-02-2017 20:00,12.6,83,1011.2,0,0,17.3,25.9
02-02-2017 21:00,12.5,84,1010.9,0,0,20,29.9
02-02-2017 22:00,12.6,83,1011.1,0,0,29.1,35.3
02-02-2017 23:00,12.8,81,1010.8,0,0,32.9,40
03-02-2017 00:00,13.2,80,1010.3,0,0,36.6,46.1
03-02-2017 01:00,13.4,79,1010.3,0,0,39.2,50.8
03-02-2017 02:00,13.3,79,1009.9,0,0,39,55.1
03-02-2017 03:00,13.3,80,1010.1,0.2,0,38,55.8
03-02-2017 04:00,13.4,80,1010,0,0,36.1,59
03-02-2017 05:00,13.6,80,1009.6,0,0,34.3,58
03-02-2017 06:00,13.8,80,1009.8,0,0,33.5,55.1
03-02-2017 07:00,14,77,1010.3,0.6,0,32.7,54.7
03-02-2017 08:00,13.8,79,1010.6,0.2,0,28.3,52.9
03-02-2017 09:00,13.8,81,1010.9,0.2,9,27.2,47.9
03-02-2017 10:00,13.9,83,1011.6,0.5,29,29.3,45.7
03-02-2017 11:00,14.1,84,1012,0.2,25,29.3,42.8
03-02-2017 12:00,14.3,83,1011.7,0.1,11,28.8,41
03-02-2017 13:00,14.3,84,1011.2,0.1,16,32.2,43.2
03-02-2017 14:00,14.5,84,1010.4,0,28,33,46.1
03-02-2017 15:00,14.8,82,1010.1,0.1,37,33.4,47.2
03-02-2017 16:00,14.9,82,1010.3,0,10,34.9,49
03-02-2017 17:00,14.6,84,1010.4,0,11,33.6,52.2
03-02-2017 18:00,14.3,85,1010.7,0,8,32.3,52.2
03-02-2017 19:00,14.2,85,1011.2,0,0,31.1,52.9
03-02-2017 20:00,14.2,85,1011.4,0,0,31.1,51.1
03-02-2017 21:00,14.3,85,1011.3,0,0,31.3,51.1
03-02-2017 22:00,14.1,87,1010.9,0,0,30.8,51.1
03-02-2017 23:00,14.2,86,1011.1,0,0,31.2,51.5
04-02-2017 00:00,14.3,86,1010.9,0,0,30.1,51.1
04-02-2017 01:00,14.3,87,1010.9,0,0,27.7,49.7
04-02-2017 02:00,14.3,88,1010.6,0.2,0,26.6,48.6
04-02-2017 03:00,14.3,89,1010.9,0.2,0,26,47.9
04-02-2017 04:00,14.4,90,1010.5,0.1,0,23.7,43.6
04-02-2017 05:00,14.3,91,1010.3,0,0,23.3,39.2
04-02-2017 06:00,14.3,92,1010.3,0,0,23.1,36.7
04-02-2017 07:00,14.4,89,1010.7,0.1,0,23,37.4
04-02-2017 08:00,14.4,89,1011.2,0.1,0,23.8,37.4
04-02-2017 09:00,14.5,89,1011.4,0.2,2,26.1,42.1
04-02-2017 10:00,14.8,89,1011.5,0.3,46,30.5,47.2
04-02-2017 11:00,15.2,87,1011.5,0.2,122,31.5,49.3
04-02-2017 12:00,15.5,86,1011,0.1,127,34.9,51.1
04-02-2017 13:00,15.8,85,1010.3,0.1,113,35.2,51.8
04-02-2017 14:00,15.7,85,1009.7,0,74,36.4,51.8
04-02-2017 15:00,15.6,85,1009.5,0.3,136,36.6,54.4
04-02-2017 16:00,15.5,84,1009.6,0.6,43,35.8,57.2
